Source sentence,Answer sentence
机器发生故障，机械坠下，工人被-压，工人身亡，领导启动应急救援预案，领导/技术人员赶赴现场，领导参与处置，,领导参与处置是领导/技术人员赶赴现场的后续事件。
机器发生故障，机械坠下，工人被-压，工人身亡，领导启动应急救援预案，领导/技术人员赶赴现场，领导参与处置，,工人被-压是领导/技术人员赶赴现场的无关事件。
机器发生故障，机械坠下，工人被-压，工人身亡，领导启动应急救援预案，领导/技术人员赶赴现场，领导参与处置，,机器发生故障是领导启动应急救援预案的无关事件。
机器发生故障，机械坠下，工人被-压，工人身亡，领导启动应急救援预案，领导/技术人员赶赴现场，领导参与处置，,机械坠下是工人身亡的无关事件。
机器发生故障，机械坠下，工人被-压，工人身亡，领导启动应急救援预案，领导/技术人员赶赴现场，领导参与处置，,工人身亡是领导/技术人员赶赴现场的无关事件。
煤矿发生爆炸事故，人遇难，市委/市政府重视，市委/市政府组织力量，市委/市政府救援，,煤矿发生爆炸事故是人遇难的原因事件。
煤矿发生爆炸事故，人遇难，市委/市政府重视，市委/市政府组织力量，市委/市政府救援，,市委/市政府重视是人遇难的后续事件。
煤矿发生爆炸事故，人遇难，市委/市政府重视，市委/市政府组织力量，市委/市政府救援，,市委/市政府组织力量是市委/市政府重视的后续事件。
煤矿发生爆炸事故，人遇难，市委/市政府重视，市委/市政府组织力量，市委/市政府救援，,市委/市政府救援是市委/市政府组织力量的后续事件。
煤矿发生爆炸事故，人遇难，市委/市政府重视，市委/市政府组织力量，市委/市政府救援，,煤矿发生爆炸事故是市委/市政府组织力量的无关事件。
煤矿发生爆炸事故，人遇难，市委/市政府重视，市委/市政府组织力量，市委/市政府救援，,人遇难是市委/市政府组织力量的无关事件。
煤矿发生爆炸事故，人遇难，市委/市政府重视，市委/市政府组织力量，市委/市政府救援，,市委/市政府组织力量是煤矿发生爆炸事故的无关事件。
煤矿发生爆炸事故，人遇难，市委/市政府重视，市委/市政府组织力量，市委/市政府救援，,人遇难是市委/市政府组织力量的无关事件。
煤矿发生爆炸事故，人重伤，市委/市政府重视，市委/市政府组织力量，市委/市政府救援，,煤矿发生爆炸事故是人重伤的原因事件。
煤矿发生爆炸事故，人重伤，市委/市政府重视，市委/市政府组织力量，市委/市政府救援，,市委/市政府重视是人重伤的后续事件。
煤矿发生爆炸事故，人重伤，市委/市政府重视，市委/市政府组织力量，市委/市政府救援，,市委/市政府组织力量是市委/市政府重视的后续事件。
煤矿发生爆炸事故，人重伤，市委/市政府重视，市委/市政府组织力量，市委/市政府救援，,市委/市政府救援是市委/市政府组织力量的后续事件。
煤矿发生爆炸事故，人重伤，市委/市政府重视，市委/市政府组织力量，市委/市政府救援，,人重伤是市委/市政府组织力量的无关事件。
煤矿发生爆炸事故，人重伤，市委/市政府重视，市委/市政府组织力量，市委/市政府救援，,人重伤是市委/市政府组织力量的无关事件。
煤矿发生爆炸事故，人重伤，市委/市政府重视，市委/市政府组织力量，市委/市政府救援，,市委/市政府组织力量是人重伤的无关事件。
煤矿发生爆炸事故，人重伤，市委/市政府重视，市委/市政府组织力量，市委/市政府救援，,煤矿发生爆炸事故是市委/市政府组织力量的无关事件。
发生火灾，官兵扑救，大火被-扑灭，原因被-调查，大火事件受到关注，,官兵扑救是发生火灾的后续事件。
发生火灾，官兵扑救，大火被-扑灭，原因被-调查，大火事件受到关注，,大火被-扑灭是官兵扑救的后续事件。
发生火灾，官兵扑救，大火被-扑灭，原因被-调查，大火事件受到关注，,原因被-调查是大火被-扑灭的后续事件。
发生火灾，官兵扑救，大火被-扑灭，原因被-调查，大火事件受到关注，,大火事件受到关注是原因被-调查的后续事件。
发生火灾，官兵扑救，大火被-扑灭，原因被-调查，大火事件受到关注，,大火被-扑灭是发生火灾的无关事件。
发生火灾，官兵扑救，大火被-扑灭，原因被-调查，大火事件受到关注，,原因被-调查是发生火灾的无关事件。
发生火灾，官兵扑救，大火被-扑灭，原因被-调查，大火事件受到关注，,发生火灾是大火被-扑灭的无关事件。
发生火灾，官兵扑救，大火被-扑灭，原因被-调查，大火事件受到关注，,原因被-调查是官兵扑救的无关事件。
学生杀害老师，嫌疑人被-控制警方，情况被-调查，负责人证实此事，嫌犯被-刑拘，,嫌疑人被-控制警方是学生杀害老师的后续事件。
学生杀害老师，嫌疑人被-控制警方，情况被-调查，负责人证实此事，嫌犯被-刑拘，,情况被-调查是嫌疑人被-控制警方的后续事件。
学生杀害老师，嫌疑人被-控制警方，情况被-调查，负责人证实此事，嫌犯被-刑拘，,负责人证实此事是情况被-调查的后续事件。
学生杀害老师，嫌疑人被-控制警方，情况被-调查，负责人证实此事，嫌犯被-刑拘，,嫌犯被-刑拘是负责人证实此事的后续事件。
学生杀害老师，嫌疑人被-控制警方，情况被-调查，负责人证实此事，嫌犯被-刑拘，,负责人证实此事是嫌疑人被-控制警方的无关事件。
学生杀害老师，嫌疑人被-控制警方，情况被-调查，负责人证实此事，嫌犯被-刑拘，,学生杀害老师是负责人证实此事的无关事件。
学生杀害老师，嫌疑人被-控制警方，情况被-调查，负责人证实此事，嫌犯被-刑拘，,学生杀害老师是负责人证实此事的无关事件。
学生杀害老师，嫌疑人被-控制警方，情况被-调查，负责人证实此事，嫌犯被-刑拘，,学生杀害老师是负责人证实此事的无关事件。
中毒事故发生，中毒事故致死，事故调查组成立，企业负责人被-控制，中毒事故受到关注，,中毒事故发生是中毒事故致死的原因事件。
中毒事故发生，中毒事故致死，事故调查组成立，企业负责人被-控制，中毒事故受到关注，,事故调查组成立是中毒事故致死的后续事件。
中毒事故发生，中毒事故致死，事故调查组成立，企业负责人被-控制，中毒事故受到关注，,企业负责人被-控制是事故调查组成立的后续事件。
中毒事故发生，中毒事故致死，事故调查组成立，企业负责人被-控制，中毒事故受到关注，,中毒事故受到关注是企业负责人被-控制的后续事件。
中毒事故发生，中毒事故致死，事故调查组成立，企业负责人被-控制，中毒事故受到关注，,企业负责人被-控制是中毒事故致死的无关事件。
中毒事故发生，中毒事故致死，事故调查组成立，企业负责人被-控制，中毒事故受到关注，,中毒事故致死是企业负责人被-控制的无关事件。
中毒事故发生，中毒事故致死，事故调查组成立，企业负责人被-控制，中毒事故受到关注，,企业负责人被-控制是中毒事故致死的无关事件。
中毒事故发生，中毒事故致死，事故调查组成立，企业负责人被-控制，中毒事故受到关注，,企业负责人被-控制是中毒事故致死的无关事件。
车发生碰撞，导致损坏，致使泄漏，部门赶往事故现场，部门救援，抢险救援行动取得成功，无伤亡，,车发生碰撞是导致损坏的原因事件。
车发生碰撞，导致损坏，致使泄漏，部门赶往事故现场，部门救援，抢险救援行动取得成功，无伤亡，,导致损坏是致使泄漏的原因事件。
车发生碰撞，导致损坏，致使泄漏，部门赶往事故现场，部门救援，抢险救援行动取得成功，无伤亡，,部门赶往事故现场是致使泄漏的后续事件。
车发生碰撞，导致损坏，致使泄漏，部门赶往事故现场，部门救援，抢险救援行动取得成功，无伤亡，,部门救援是部门赶往事故现场的后续事件。
车发生碰撞，导致损坏，致使泄漏，部门赶往事故现场，部门救援，抢险救援行动取得成功，无伤亡，,抢险救援行动取得成功是部门救援的后续事件。
车发生碰撞，导致损坏，致使泄漏，部门赶往事故现场，部门救援，抢险救援行动取得成功，无伤亡，,无伤亡是抢险救援行动取得成功的后续事件。
车发生碰撞，导致损坏，致使泄漏，部门赶往事故现场，部门救援，抢险救援行动取得成功，无伤亡，,导致损坏是部门赶往事故现场的无关事件。
车发生碰撞，导致损坏，致使泄漏，部门赶往事故现场，部门救援，抢险救援行动取得成功，无伤亡，,部门救援是致使泄漏的无关事件。
车发生碰撞，导致损坏，致使泄漏，部门赶往事故现场，部门救援，抢险救援行动取得成功，无伤亡，,抢险救援行动取得成功是部门赶往事故现场的无关事件。
车发生碰撞，导致损坏，致使泄漏，部门赶往事故现场，部门救援，抢险救援行动取得成功，无伤亡，,抢险救援行动取得成功是部门赶往事故现场的无关事件。
发生命案，被害人被-杀，犯罪嫌疑人撞车，犯罪嫌疑人身亡，工作进行，,被害人被-杀是发生命案的后续事件。
发生命案，被害人被-杀，犯罪嫌疑人撞车，犯罪嫌疑人身亡，工作进行，,犯罪嫌疑人撞车是被害人被-杀的后续事件。
发生命案，被害人被-杀，犯罪嫌疑人撞车，犯罪嫌疑人身亡，工作进行，,犯罪嫌疑人身亡是犯罪嫌疑人撞车的后续事件。
发生命案，被害人被-杀，犯罪嫌疑人撞车，犯罪嫌疑人身亡，工作进行，,工作进行是犯罪嫌疑人身亡的后续事件。
发生命案，被害人被-杀，犯罪嫌疑人撞车，犯罪嫌疑人身亡，工作进行，,犯罪嫌疑人身亡是被害人被-杀的无关事件。
发生命案，被害人被-杀，犯罪嫌疑人撞车，犯罪嫌疑人身亡，工作进行，,犯罪嫌疑人身亡是发生命案的无关事件。
发生命案，被害人被-杀，犯罪嫌疑人撞车，犯罪嫌疑人身亡，工作进行，,犯罪嫌疑人身亡是被害人被-杀的无关事件。
发生命案，被害人被-杀，犯罪嫌疑人撞车，犯罪嫌疑人身亡，工作进行，,犯罪嫌疑人身亡是被害人被-杀的无关事件。
发生灭门惨案，三口被-杀死，人受伤住院，警方抓获犯罪嫌疑人，哥哥涉嫌包庇罪，哥哥被-刑拘警方，,三口被-杀死是发生灭门惨案的后续事件。
发生灭门惨案，三口被-杀死，人受伤住院，警方抓获犯罪嫌疑人，哥哥涉嫌包庇罪，哥哥被-刑拘警方，,人受伤住院是三口被-杀死的后续事件。
发生灭门惨案，三口被-杀死，人受伤住院，警方抓获犯罪嫌疑人，哥哥涉嫌包庇罪，哥哥被-刑拘警方，,警方抓获犯罪嫌疑人是人受伤住院的后续事件。
发生灭门惨案，三口被-杀死，人受伤住院，警方抓获犯罪嫌疑人，哥哥涉嫌包庇罪，哥哥被-刑拘警方，,哥哥涉嫌包庇罪是警方抓获犯罪嫌疑人的后续事件。
发生灭门惨案，三口被-杀死，人受伤住院，警方抓获犯罪嫌疑人，哥哥涉嫌包庇罪，哥哥被-刑拘警方，,哥哥涉嫌包庇罪是哥哥被-刑拘警方的原因事件。
发生灭门惨案，三口被-杀死，人受伤住院，警方抓获犯罪嫌疑人，哥哥涉嫌包庇罪，哥哥被-刑拘警方，,哥哥涉嫌包庇罪是人受伤住院的无关事件。
发生灭门惨案，三口被-杀死，人受伤住院，警方抓获犯罪嫌疑人，哥哥涉嫌包庇罪，哥哥被-刑拘警方，,哥哥涉嫌包庇罪是发生灭门惨案的无关事件。
发生灭门惨案，三口被-杀死，人受伤住院，警方抓获犯罪嫌疑人，哥哥涉嫌包庇罪，哥哥被-刑拘警方，,哥哥涉嫌包庇罪是人受伤住院的无关事件。
发生灭门惨案，三口被-杀死，人受伤住院，警方抓获犯罪嫌疑人，哥哥涉嫌包庇罪，哥哥被-刑拘警方，,三口被-杀死是警方抓获犯罪嫌疑人的无关事件。
公安局接警，发生命案，庞某龙一家7口被-杀，警方侦查，庞金某/庞某龙有纠纷，有嫌疑，庞金某撞车身亡，案件被-调查，,发生命案是公安局接警的后续事件。
公安局接警，发生命案，庞某龙一家7口被-杀，警方侦查，庞金某/庞某龙有纠纷，有嫌疑，庞金某撞车身亡，案件被-调查，,庞某龙一家7口被-杀是发生命案的后续事件。
公安局接警，发生命案，庞某龙一家7口被-杀，警方侦查，庞金某/庞某龙有纠纷，有嫌疑，庞金某撞车身亡，案件被-调查，,警方侦查是庞某龙一家7口被-杀的后续事件。
公安局接警，发生命案，庞某龙一家7口被-杀，警方侦查，庞金某/庞某龙有纠纷，有嫌疑，庞金某撞车身亡，案件被-调查，,庞金某/庞某龙有纠纷是警方侦查的后续事件。
公安局接警，发生命案，庞某龙一家7口被-杀，警方侦查，庞金某/庞某龙有纠纷，有嫌疑，庞金某撞车身亡，案件被-调查，,庞金某/庞某龙有纠纷是有嫌疑的原因事件。
公安局接警，发生命案，庞某龙一家7口被-杀，警方侦查，庞金某/庞某龙有纠纷，有嫌疑，庞金某撞车身亡，案件被-调查，,庞金某撞车身亡是有嫌疑的后续事件。
公安局接警，发生命案，庞某龙一家7口被-杀，警方侦查，庞金某/庞某龙有纠纷，有嫌疑，庞金某撞车身亡，案件被-调查，,案件被-调查是庞金某撞车身亡的后续事件。
公安局接警，发生命案，庞某龙一家7口被-杀，警方侦查，庞金某/庞某龙有纠纷，有嫌疑，庞金某撞车身亡，案件被-调查，,发生命案是庞金某撞车身亡的无关事件。
公安局接警，发生命案，庞某龙一家7口被-杀，警方侦查，庞金某/庞某龙有纠纷，有嫌疑，庞金某撞车身亡，案件被-调查，,庞金某/庞某龙有纠纷是公安局接警的无关事件。
公安局接警，发生命案，庞某龙一家7口被-杀，警方侦查，庞金某/庞某龙有纠纷，有嫌疑，庞金某撞车身亡，案件被-调查，,公安局接警是庞某龙一家7口被-杀的无关事件。
公安局接警，发生命案，庞某龙一家7口被-杀，警方侦查，庞金某/庞某龙有纠纷，有嫌疑，庞金某撞车身亡，案件被-调查，,警方侦查是发生命案的无关事件。
发生枪击案，造成死/伤，干警牺牲，妻子跳楼身亡，举行追悼会，省委/省政府追授“人民卫士”荣誉称号，政府评定烈士，,发生枪击案是造成死/伤的原因事件。
发生枪击案，造成死/伤，干警牺牲，妻子跳楼身亡，举行追悼会，省委/省政府追授“人民卫士”荣誉称号，政府评定烈士，,干警牺牲是造成死/伤的后续事件。
发生枪击案，造成死/伤，干警牺牲，妻子跳楼身亡，举行追悼会，省委/省政府追授“人民卫士”荣誉称号，政府评定烈士，,妻子跳楼身亡是干警牺牲的后续事件。
发生枪击案，造成死/伤，干警牺牲，妻子跳楼身亡，举行追悼会，省委/省政府追授“人民卫士”荣誉称号，政府评定烈士，,举行追悼会是妻子跳楼身亡的后续事件。
发生枪击案，造成死/伤，干警牺牲，妻子跳楼身亡，举行追悼会，省委/省政府追授“人民卫士”荣誉称号，政府评定烈士，,省委/省政府追授“人民卫士”荣誉称号是举行追悼会的后续事件。
发生枪击案，造成死/伤，干警牺牲，妻子跳楼身亡，举行追悼会，省委/省政府追授“人民卫士”荣誉称号，政府评定烈士，,政府评定烈士是省委/省政府追授“人民卫士”荣誉称号的后续事件。
发生枪击案，造成死/伤，干警牺牲，妻子跳楼身亡，举行追悼会，省委/省政府追授“人民卫士”荣誉称号，政府评定烈士，,省委/省政府追授“人民卫士”荣誉称号是妻子跳楼身亡的无关事件。
发生枪击案，造成死/伤，干警牺牲，妻子跳楼身亡，举行追悼会，省委/省政府追授“人民卫士”荣誉称号，政府评定烈士，,发生枪击案是省委/省政府追授“人民卫士”荣誉称号的无关事件。
发生枪击案，造成死/伤，干警牺牲，妻子跳楼身亡，举行追悼会，省委/省政府追授“人民卫士”荣誉称号，政府评定烈士，,造成死/伤是妻子跳楼身亡的无关事件。
发生枪击案，造成死/伤，干警牺牲，妻子跳楼身亡，举行追悼会，省委/省政府追授“人民卫士”荣誉称号，政府评定烈士，,发生枪击案是妻子跳楼身亡的无关事件。
主席作弊，监考人员发现，学生会罢免职务，学联发布声明，学联按照程序，学联免去职务，学联处理作弊行为，,监考人员发现是主席作弊的后续事件。
主席作弊，监考人员发现，学生会罢免职务，学联发布声明，学联按照程序，学联免去职务，学联处理作弊行为，,学生会罢免职务是监考人员发现的后续事件。
主席作弊，监考人员发现，学生会罢免职务，学联发布声明，学联按照程序，学联免去职务，学联处理作弊行为，,学联发布声明是学生会罢免职务的后续事件。
主席作弊，监考人员发现，学生会罢免职务，学联发布声明，学联按照程序，学联免去职务，学联处理作弊行为，,学联按照程序是学联发布声明的后续事件。
主席作弊，监考人员发现，学生会罢免职务，学联发布声明，学联按照程序，学联免去职务，学联处理作弊行为，,学联处理作弊行为是学联按照程序的后续事件。
主席作弊，监考人员发现，学生会罢免职务，学联发布声明，学联按照程序，学联免去职务，学联处理作弊行为，,主席作弊是学联发布声明的无关事件。
主席作弊，监考人员发现，学生会罢免职务，学联发布声明，学联按照程序，学联免去职务，学联处理作弊行为，,主席作弊是学联按照程序的无关事件。
主席作弊，监考人员发现，学生会罢免职务，学联发布声明，学联按照程序，学联免去职务，学联处理作弊行为，,主席作弊是学生会罢免职务的无关事件。
主席作弊，监考人员发现，学生会罢免职务，学联发布声明，学联按照程序，学联免去职务，学联处理作弊行为，,学联按照程序是监考人员发现的无关事件。
景区发生火灾，政府启动应急预案，政府赶到现场，政府组织施救，消防员施救，消防员疏散人员，消防员开辟隔离带，火势得到控制，原因被-调查，,政府启动应急预案是景区发生火灾的后续事件。
景区发生火灾，政府启动应急预案，政府赶到现场，政府组织施救，消防员施救，消防员疏散人员，消防员开辟隔离带，火势得到控制，原因被-调查，,政府赶到现场是政府启动应急预案的后续事件。
景区发生火灾，政府启动应急预案，政府赶到现场，政府组织施救，消防员施救，消防员疏散人员，消防员开辟隔离带，火势得到控制，原因被-调查，,政府组织施救是政府赶到现场的后续事件。
景区发生火灾，政府启动应急预案，政府赶到现场，政府组织施救，消防员施救，消防员疏散人员，消防员开辟隔离带，火势得到控制，原因被-调查，,消防员施救是政府组织施救的后续事件。
景区发生火灾，政府启动应急预案，政府赶到现场，政府组织施救，消防员施救，消防员疏散人员，消防员开辟隔离带，火势得到控制，原因被-调查，,消防员疏散人员是消防员施救的后续事件。
景区发生火灾，政府启动应急预案，政府赶到现场，政府组织施救，消防员施救，消防员疏散人员，消防员开辟隔离带，火势得到控制，原因被-调查，,消防员开辟隔离带是消防员疏散人员的后续事件。
景区发生火灾，政府启动应急预案，政府赶到现场，政府组织施救，消防员施救，消防员疏散人员，消防员开辟隔离带，火势得到控制，原因被-调查，,火势得到控制是消防员开辟隔离带的后续事件。
景区发生火灾，政府启动应急预案，政府赶到现场，政府组织施救，消防员施救，消防员疏散人员，消防员开辟隔离带，火势得到控制，原因被-调查，,原因被-调查是火势得到控制的后续事件。
景区发生火灾，政府启动应急预案，政府赶到现场，政府组织施救，消防员施救，消防员疏散人员，消防员开辟隔离带，火势得到控制，原因被-调查，,火势得到控制是政府启动应急预案的无关事件。
景区发生火灾，政府启动应急预案，政府赶到现场，政府组织施救，消防员施救，消防员疏散人员，消防员开辟隔离带，火势得到控制，原因被-调查，,政府赶到现场是火势得到控制的无关事件。
景区发生火灾，政府启动应急预案，政府赶到现场，政府组织施救，消防员施救，消防员疏散人员，消防员开辟隔离带，火势得到控制，原因被-调查，,景区发生火灾是消防员开辟隔离带的无关事件。
景区发生火灾，政府启动应急预案，政府赶到现场，政府组织施救，消防员施救，消防员疏散人员，消防员开辟隔离带，火势得到控制，原因被-调查，,政府组织施救是政府启动应急预案的无关事件。
男子嫌吵，男子持刀，男子砍伤市民，警方接到报案，警方抓获犯罪嫌疑人，人民法院审理犯罪嫌疑人，,男子嫌吵是男子持刀的原因事件。
男子嫌吵，男子持刀，男子砍伤市民，警方接到报案，警方抓获犯罪嫌疑人，人民法院审理犯罪嫌疑人，,男子砍伤市民是男子持刀的后续事件。
男子嫌吵，男子持刀，男子砍伤市民，警方接到报案，警方抓获犯罪嫌疑人，人民法院审理犯罪嫌疑人，,警方接到报案是男子砍伤市民的后续事件。
男子嫌吵，男子持刀，男子砍伤市民，警方接到报案，警方抓获犯罪嫌疑人，人民法院审理犯罪嫌疑人，,警方抓获犯罪嫌疑人是警方接到报案的后续事件。
男子嫌吵，男子持刀，男子砍伤市民，警方接到报案，警方抓获犯罪嫌疑人，人民法院审理犯罪嫌疑人，,人民法院审理犯罪嫌疑人是警方抓获犯罪嫌疑人的后续事件。
男子嫌吵，男子持刀，男子砍伤市民，警方接到报案，警方抓获犯罪嫌疑人，人民法院审理犯罪嫌疑人，,警方接到报案是男子嫌吵的无关事件。
男子嫌吵，男子持刀，男子砍伤市民，警方接到报案，警方抓获犯罪嫌疑人，人民法院审理犯罪嫌疑人，,男子持刀是警方接到报案的无关事件。
男子嫌吵，男子持刀，男子砍伤市民，警方接到报案，警方抓获犯罪嫌疑人，人民法院审理犯罪嫌疑人，,男子砍伤市民是男子嫌吵的无关事件。
男子嫌吵，男子持刀，男子砍伤市民，警方接到报案，警方抓获犯罪嫌疑人，人民法院审理犯罪嫌疑人，,警方抓获犯罪嫌疑人是男子嫌吵的无关事件。
出现死亡，居民担心垮坝，矿库垮塌，造成污染，水产部门要求，死鱼被-打捞，进行深埋，不能加工，不能出售，不能食用，,矿库垮塌是出现死亡的后续事件。
出现死亡，居民担心垮坝，矿库垮塌，造成污染，水产部门要求，死鱼被-打捞，进行深埋，不能加工，不能出售，不能食用，,矿库垮塌是造成污染的原因事件。
出现死亡，居民担心垮坝，矿库垮塌，造成污染，水产部门要求，死鱼被-打捞，进行深埋，不能加工，不能出售，不能食用，,死鱼被-打捞是造成污染的后续事件。
出现死亡，居民担心垮坝，矿库垮塌，造成污染，水产部门要求，死鱼被-打捞，进行深埋，不能加工，不能出售，不能食用，,进行深埋是死鱼被-打捞的后续事件。
出现死亡，居民担心垮坝，矿库垮塌，造成污染，水产部门要求，死鱼被-打捞，进行深埋，不能加工，不能出售，不能食用，,不能加工是进行深埋的后续事件。
出现死亡，居民担心垮坝，矿库垮塌，造成污染，水产部门要求，死鱼被-打捞，进行深埋，不能加工，不能出售，不能食用，,不能出售是不能加工的后续事件。
出现死亡，居民担心垮坝，矿库垮塌，造成污染，水产部门要求，死鱼被-打捞，进行深埋，不能加工，不能出售，不能食用，,不能食用是不能出售的后续事件。
出现死亡，居民担心垮坝，矿库垮塌，造成污染，水产部门要求，死鱼被-打捞，进行深埋，不能加工，不能出售，不能食用，,不能出售是进行深埋的无关事件。
出现死亡，居民担心垮坝，矿库垮塌，造成污染，水产部门要求，死鱼被-打捞，进行深埋，不能加工，不能出售，不能食用，,不能加工是矿库垮塌的无关事件。
出现死亡，居民担心垮坝，矿库垮塌，造成污染，水产部门要求，死鱼被-打捞，进行深埋，不能加工，不能出售，不能食用，,死鱼被-打捞是出现死亡的无关事件。
出现死亡，居民担心垮坝，矿库垮塌，造成污染，水产部门要求，死鱼被-打捞，进行深埋，不能加工，不能出售，不能食用，,进行深埋是矿库垮塌的无关事件。
警员受伤，汽车损坏，贼拒捕，贼驾车冲撞民警，贼冲撞民警，民警开枪击伤谭某，民警击伤谭某，谭某抢救无效，谭某死亡，,汽车损坏是警员受伤的后续事件。
警员受伤，汽车损坏，贼拒捕，贼驾车冲撞民警，贼冲撞民警，民警开枪击伤谭某，民警击伤谭某，谭某抢救无效，谭某死亡，,贼拒捕是汽车损坏的后续事件。
警员受伤，汽车损坏，贼拒捕，贼驾车冲撞民警，贼冲撞民警，民警开枪击伤谭某，民警击伤谭某，谭某抢救无效，谭某死亡，,贼驾车冲撞民警是贼拒捕的后续事件。
警员受伤，汽车损坏，贼拒捕，贼驾车冲撞民警，贼冲撞民警，民警开枪击伤谭某，民警击伤谭某，谭某抢救无效，谭某死亡，,贼冲撞民警是贼驾车冲撞民警的后续事件。
警员受伤，汽车损坏，贼拒捕，贼驾车冲撞民警，贼冲撞民警，民警开枪击伤谭某，民警击伤谭某，谭某抢救无效，谭某死亡，,民警开枪击伤谭某是贼冲撞民警的后续事件。
警员受伤，汽车损坏，贼拒捕，贼驾车冲撞民警，贼冲撞民警，民警开枪击伤谭某，民警击伤谭某，谭某抢救无效，谭某死亡，,民警击伤谭某是民警开枪击伤谭某的后续事件。
警员受伤，汽车损坏，贼拒捕，贼驾车冲撞民警，贼冲撞民警，民警开枪击伤谭某，民警击伤谭某，谭某抢救无效，谭某死亡，,谭某抢救无效是民警击伤谭某的后续事件。
警员受伤，汽车损坏，贼拒捕，贼驾车冲撞民警，贼冲撞民警，民警开枪击伤谭某，民警击伤谭某，谭某抢救无效，谭某死亡，,谭某死亡是谭某抢救无效的后续事件。
警员受伤，汽车损坏，贼拒捕，贼驾车冲撞民警，贼冲撞民警，民警开枪击伤谭某，民警击伤谭某，谭某抢救无效，谭某死亡，,警员受伤是贼驾车冲撞民警的无关事件。
警员受伤，汽车损坏，贼拒捕，贼驾车冲撞民警，贼冲撞民警，民警开枪击伤谭某，民警击伤谭某，谭某抢救无效，谭某死亡，,民警击伤谭某是贼冲撞民警的无关事件。
警员受伤，汽车损坏，贼拒捕，贼驾车冲撞民警，贼冲撞民警，民警开枪击伤谭某，民警击伤谭某，谭某抢救无效，谭某死亡，,贼拒捕是贼冲撞民警的无关事件。
警员受伤，汽车损坏，贼拒捕，贼驾车冲撞民警，贼冲撞民警，民警开枪击伤谭某，民警击伤谭某，谭某抢救无效，谭某死亡，,汽车损坏是民警开枪击伤谭某的无关事件。
女子被-砍断头，女子死亡，犯罪嫌疑人被-抓获，警方发布消息，警方侦破此案，罪犯被-执行死刑，,犯罪嫌疑人被-抓获是女子被-砍断头的后续事件。
女子被-砍断头，女子死亡，犯罪嫌疑人被-抓获，警方发布消息，警方侦破此案，罪犯被-执行死刑，,警方发布消息是犯罪嫌疑人被-抓获的后续事件。
女子被-砍断头，女子死亡，犯罪嫌疑人被-抓获，警方发布消息，警方侦破此案，罪犯被-执行死刑，,警方侦破此案是警方发布消息的后续事件。
女子被-砍断头，女子死亡，犯罪嫌疑人被-抓获，警方发布消息，警方侦破此案，罪犯被-执行死刑，,罪犯被-执行死刑是警方侦破此案的后续事件。
女子被-砍断头，女子死亡，犯罪嫌疑人被-抓获，警方发布消息，警方侦破此案，罪犯被-执行死刑，,警方侦破此案是女子被-砍断头的无关事件。
女子被-砍断头，女子死亡，犯罪嫌疑人被-抓获，警方发布消息，警方侦破此案，罪犯被-执行死刑，,女子被-砍断头是警方侦破此案的无关事件。
女子被-砍断头，女子死亡，犯罪嫌疑人被-抓获，警方发布消息，警方侦破此案，罪犯被-执行死刑，,警方侦破此案是女子被-砍断头的无关事件。
女子被-砍断头，女子死亡，犯罪嫌疑人被-抓获，警方发布消息，警方侦破此案，罪犯被-执行死刑，,犯罪嫌疑人被-抓获是警方侦破此案的无关事件。
渔船突发大火，事故导致遇难，官兵请示支队领导，官兵联系应急救援部门，,渔船突发大火是事故导致遇难的原因事件。
渔船突发大火，事故导致遇难，官兵请示支队领导，官兵联系应急救援部门，,官兵请示支队领导是事故导致遇难的后续事件。
渔船突发大火，事故导致遇难，官兵请示支队领导，官兵联系应急救援部门，,官兵联系应急救援部门是官兵请示支队领导的后续事件。
客车遭到袭击，造成死亡，组织未-宣称制造袭击事件，警方封锁区域，警方展开调查，,客车遭到袭击是造成死亡的原因事件。
客车遭到袭击，造成死亡，组织未-宣称制造袭击事件，警方封锁区域，警方展开调查，,组织未-宣称制造袭击事件是造成死亡的后续事件。
客车遭到袭击，造成死亡，组织未-宣称制造袭击事件，警方封锁区域，警方展开调查，,警方封锁区域是组织未-宣称制造袭击事件的后续事件。
客车遭到袭击，造成死亡，组织未-宣称制造袭击事件，警方封锁区域，警方展开调查，,警方展开调查是警方封锁区域的后续事件。
客车遭到袭击，造成死亡，组织未-宣称制造袭击事件，警方封锁区域，警方展开调查，,客车遭到袭击是警方封锁区域的无关事件。
客车遭到袭击，造成死亡，组织未-宣称制造袭击事件，警方封锁区域，警方展开调查，,警方封锁区域是客车遭到袭击的无关事件。
客车遭到袭击，造成死亡，组织未-宣称制造袭击事件，警方封锁区域，警方展开调查，,组织未-宣称制造袭击事件是客车遭到袭击的无关事件。
客车遭到袭击，造成死亡，组织未-宣称制造袭击事件，警方封锁区域，警方展开调查，,客车遭到袭击是组织未-宣称制造袭击事件的无关事件。
客车遭到袭击，人受伤，组织未-宣称制造袭击事件，警方封锁区域，警方展开调查，,客车遭到袭击是人受伤的原因事件。
客车遭到袭击，人受伤，组织未-宣称制造袭击事件，警方封锁区域，警方展开调查，,组织未-宣称制造袭击事件是人受伤的后续事件。
客车遭到袭击，人受伤，组织未-宣称制造袭击事件，警方封锁区域，警方展开调查，,警方封锁区域是组织未-宣称制造袭击事件的后续事件。
